tick,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24
31636,100.49383969699248,134.27503205040483,115.43003133546547,120.86278848883117,336.2896205172708,195.2416260167558,261.5385695186053,116.95023194211129,109.45171545852905,517.316141605081,96.89292864369853,394.246049663582,128.91728081058017,147.59124418945683,56.0305539513855,113.76836303581477,53.80485031163748,230.09721894458193,186.24258287941876,527.4282617111293,43.00992154875809,229.75195297907058,148.90693828478297,78.39912127241432,324.6580158898856
31637,100.55496991007303,134.34764706779328,116.02500705096166,121.14700359385745,335.9689457534153,194.8817123433832,261.75576751389906,117.20794596828419,109.52561809997412,516.1449178787733,96.719963190076,394.35746557902286,129.5642987824035,147.7540962443244,56.12739553881726,113.93971145812594,53.856823385465695,229.8437615460373,187.47355001790893,527.0108905381192,43.09837143401666,229.4220447382268,149.12567846239506,78.35560868858333,324.3356734201007
31638,100.7625899181175,134.4124674775739,116.37703211894613,121.5123764063327,337.8710905216632,196.35851009205504,261.9709443478229,117.28364158562205,109.67229949385427,519.7375061074432,96.84674364157121,397.24072211689844,129.0667937098812,148.30390428390595,55.972419361974964,114.24243446741073,53.879596580431745,231.164157651382,187.86654196721238,533.0265321580064,43.040590409157986,230.42484477584418,149.42907561953996,78.58623775972701,325.48667870783794
31639,101.30364806330914,134.217508058801,116.24668923729286,121.6197371796029,336.9492792094004,195.7699213813201,260.9224320296564,117.26016234812836,109.4402270493437,519.9580235542385,96.74265919432129,396.0737627462517,129.71375915800903,148.7036707427327,56.070985280440944,113.99201151599236,53.616331271340826,230.60730740423355,186.74454138553534,530.3585816312349,42.89340192954992,229.6456129393627,148.8965769420676,78.60700740976269,325.74725117790723
31640,101.25528006872042,134.81232488542756,116.51752951611141,121.4692588074421,335.4667596528904,195.4637641588482,260.9639942850403,116.64916548281765,109.20166714407935,519.4347974656582,96.61387630336195,396.9125703132346,129.6892389263964,148.12032825343167,56.091858512969395,114.19093470665221,53.634047302857795,230.36857321087,186.68548073449256,532.7185386484798,42.92571953489307,230.11974961835884,148.81952686887772,78.70033117503657,324.7869602790325
31641,101.65526061926145,134.88223799357445,116.77504571061752,121.25304259930533,337.0136364990998,196.08350072942463,263.17600208402666,117.25383154495545,109.24072683480982,520.9753881594513,97.71158266297786,397.01565617066325,130.0327818121081,147.31797441353152,56.311939743133614,114.43152395056033,53.98631101835736,231.1984591654347,186.47328111390797,534.7168821888521,43.04862662189399,230.87573371296295,148.79324115095386,79.18942751453821,326.07088996857215
31642,101.88124112885556,135.04746882503588,116.5010442618577,121.3131845261012,336.17594164018635,195.93886456785407,263.2354421549013,117.35550526023104,109.13696084726615,521.9321287066083,98.01444251086987,397.0351128232566,130.24772205354932,148.8625575002005,56.264868624146644,114.88374938594275,53.967500146183134,231.06859825583092,185.1749453592796,535.6087451028523,43.12090282246492,230.83934317934194,149.03063316848377,79.26304827770944,325.92861337608264
31643,101.80027953459825,134.8219755244526,116.50007634624015,121.08728439517313,336.41951288262385,196.0077973911705,263.9259885058703,117.32233647775993,109.25047168510667,522.7338053060394,98.09825778394803,397.7679619731556,130.42386532700104,148.40945642893186,56.19229207960139,115.05697055003841,53.53230179809962,231.4809643251833,185.23100748939893,535.5908010532855,43.28691182650849,230.30093110379306,149.94162676656063,79.26141538730268,326.45408261675914
31644,101.84471464797657,135.15640714979526,116.36040569027114,121.60629827295686,337.4116336412357,195.75341930082064,263.0510270345132,117.26937563372339,109.23116290690889,522.3067066602837,97.92192145111828,397.86055262507267,129.94779466579448,148.90422309045965,55.866321124918926,114.96731676154418,53.5192195261715,231.65160619645215,185.72311112208806,536.9742302648931,43.261407118026966,230.234602128363,151.62791189851464,79.21876824237036,326.96876408057307
31645,101.74145149026816,134.33411402010603,115.80299224480528,121.74316926115316,336.49665345671986,196.04185585092745,262.7968525334714,117.29374286626478,109.17364147468152,522.2651858484127,97.58692215737632,397.21153161852266,129.22823063466,148.96734744078327,55.99198783438062,115.19319593937983,53.669214771541036,231.5007628036049,186.29211328151712,539.7276125120508,43.05507437339627,229.64881605609128,152.7906246986295,79.18432386948828,326.5647689127124
31646,102.02494534238596,135.42959949122366,116.04237895593536,121.67657239827739,336.80456169493254,196.34540721667938,262.58562151420733,117.54381475009284,109.080508245797,522.6904426889961,97.70177716878516,396.28890223181406,129.59464006708697,149.04464898381673,56.16724562192057,115.11725987621462,53.556290943674504,231.77419163208785,185.94134251334705,540.91982159529,43.12840359009387,230.6566020007419,152.62884703146946,79.74572312168029,326.53019755995774
31647,101.51889439867784,135.6345859202926,115.3986613819006,120.7012930735104,334.9444309195191,196.9801822242127,261.6511644126007,116.83981542877716,108.24933106656879,521.8083216923216,97.86376844173894,395.6254680805256,129.40062005444696,149.00015561281162,56.04687796519928,114.64216971675269,53.28832029243465,231.21603314628086,185.74404811626957,540.5653944470986,43.18524877229667,230.08327487743472,151.92406453073292,79.44850080877679,325.7528887308346
31648,101.37127663139444,135.65198322745346,115.13847690255719,121.80236097247062,334.87358063072566,197.6897528988777,261.4626400705979,117.28463735138025,108.27576572549478,522.7537080170131,97.8131032812797,396.6227232876357,129.4381655014439,149.23526832107214,56.28787175069192,114.85708415803416,53.40284643641141,231.7664305817787,185.96015178341003,540.707641722691,43.121437371138434,230.62257897832802,152.4279046181675,80.1053453499738,327.11861929143333
31649,101.00804853376316,135.71229800127986,115.64411587787767,122.09941933337677,334.8575700082143,197.26934563694365,261.0462960879139,116.68964192236983,108.16239485832489,524.330980495746,98.13875825962728,398.14637554902254,129.72638540156916,149.48715287973747,56.28032544174785,114.53198701618042,53.396904144549836,231.705175397625,185.8863718194303,539.7945295755916,43.172984169997555,229.73372470564473,152.5322457529275,80.01685234069764,326.6426161964401
31650,101.43710813900486,135.64999056941116,115.93739326207435,122.0485668816155,335.3035018324829,198.45565063532652,261.0731944299874,116.75032880365652,108.19774102866693,525.205178824209,98.3761221210589,398.15312857982605,129.34298906269257,149.55537291208438,56.376852212485446,114.5794356420287,53.336788467118936,231.9081982223828,185.84307292706407,540.6148924272186,43.02584157032465,229.1037005178519,152.67554028849912,79.96859837691883,326.69017383775224
31651,102.52564916477898,135.42489140405405,116.34960973789138,122.1784449196855,336.50241928674643,198.32010038833738,262.0834990180402,116.92640761428176,108.7520647669114,526.6670943764567,98.52732255438507,399.8114090949309,130.13810655309456,149.9867528590545,56.42389175126167,114.5633620993777,53.7440805767556,232.59168358008716,185.77543518745088,543.1945318282435,43.27935082015417,229.12876973221958,153.51258979428582,80.00648919347002,325.9735412556039
31652,102.52559843017188,134.77765883228244,116.41752258151351,122.17150366175707,337.2669340579672,198.72680530914934,262.5270143258117,117.157817009325,107.89419126494312,523.3756535242184,98.3502667463612,401.0795971942521,129.93598972950235,150.46946185622642,56.3457248870762,114.45232290669585,53.92695250974577,233.22796639083532,185.81184076251276,544.4508175145043,43.52011550830614,228.63760138393707,153.55368549119294,80.25969349282717,326.1803007582748
31653,102.46721298762326,134.7846989609849,116.5652392386956,122.48519632120613,337.89184523131524,198.1696516715606,261.7198320445429,117.26854803770847,108.08403450738088,525.2699567203573,99.00529958116019,402.3647631070963,130.07735203663563,151.2238669136301,56.51963210786803,115.0618940810047,54.05672196983261,234.12408870287769,186.56889682377548,545.6600795118205,43.79633840999642,229.1019627152524,153.58242101847,80.36316122720844,327.91110759043744
31654,102.97559480035085,134.98685157936794,116.65871242655791,122.3874529158592,337.8084211388206,197.754448297214,265.01405783885804,117.2391752799551,108.61173427456609,524.9782111564225,99.19446458443677,402.0867574252639,130.64763565067057,150.80256937915308,56.193094424250035,115.28096463582128,54.00326439214428,234.03800707287527,186.83211152324048,544.0551928219402,43.80870284216343,229.44868491194305,153.08845890430223,79.65557530768962,326.9304376289152
31655,103.21445634215546,135.68337608163972,116.83837847716258,122.79798701502276,338.47628797965587,198.15117343474498,264.82020725757985,117.4261724922474,109.05064068399328,527.922957449472,99.77932557848884,401.3052519257411,130.67380946204048,150.86460731560328,56.19915796817859,115.51277212780258,53.80523740023237,234.65044436873183,186.75690746564487,545.283787427886,43.997375410411,229.5075678072601,152.98886113273883,80.27063316487062,326.56930416341623
31656,103.24710722276129,135.57511589699305,117.26962177045137,122.80912752372234,337.07019898537027,197.58501705347527,265.35377984305205,117.49651902559776,108.88304175516757,530.733996150704,99.80043902610917,400.59252264735727,130.95219409808178,151.33609797029544,56.51983354890795,115.68597247402867,53.92910444805788,234.655214642774,186.96494983790151,544.8184446578763,44.03863984291978,229.58134756343708,153.81067234284117,80.30135572817966,327.08062913089566
31657,103.17244204849754,135.48921494055807,117.14616349683844,122.80272960591276,339.0145626936263,197.3436064393976,264.294738943114,117.62725337097206,109.38269885103952,531.0848931482308,99.58126579105316,400.824620688585,131.40186761135854,152.00996738737794,56.665479813162264,115.94709229931463,54.14859969991321,234.83379527824528,186.47994707817327,545.6698922448503,44.1585385636168,229.83320590047924,153.71388160298537,80.0780892332992,328.51566746030494
31658,102.83292008944281,135.36375871831848,116.96028399671202,122.33766007359816,338.10121365378524,196.74141327690714,264.5900984903948,117.08847154505973,109.1458646763718,531.0298012414772,99.6385807174802,401.21682099334873,131.47246582861627,152.24993104924454,56.76219063784363,115.9082943603425,54.098265100200805,234.79003641055613,185.80424004249153,545.3019097498848,44.05482801030785,229.50315300912695,153.5871189263541,79.91371952718472,328.9246821822169
31659,102.64791332774851,135.2751174062462,116.40408782030086,121.73325505975174,338.3600761459555,198.73193477740722,263.9673229133541,117.12926241484467,109.22119974748135,535.3434553186931,99.77798539244849,401.1666378031511,131.73200388801152,151.81756537325236,56.70599528669912,115.86426787734905,54.168089224979035,235.19023144161758,184.6946959919657,545.5354016684161,44.04928781184053,230.22578336010358,153.64829160487753,79.71647527653336,328.10121776345227
31660,102.72110661148614,134.94723363838634,116.19156257398943,121.80458692864873,336.30914416294235,198.65265642086607,264.51645088960737,116.58791779535404,109.6615932319236,535.3316031437265,99.81452100664711,403.6707239921052,131.00901255949955,153.15177120204822,56.42525767985821,115.8857209412348,54.0558487298243,235.3043042509574,184.80810370438724,543.0608517912051,44.07588036853737,230.62788345905474,153.37505615525947,79.98223201404353,329.23133711253166
31661,102.5620885943104,134.67561821876197,115.81173422496114,122.01150145002026,337.03106849327673,197.01147514734498,263.33481238611995,117.02511760627331,109.53176809896503,535.4078746348462,99.75277982587983,404.70174185287226,131.31606820750523,153.43036937657627,56.45311478542794,116.39964932317343,54.28413258173951,235.907948194803,185.6495748824596,544.982061156648,44.18020473626148,231.43157627050445,152.28952413258762,79.63489890184981,329.3305469784454
31662,102.26435594946769,133.88698049273708,115.92886463894466,122.15110221896846,336.3207325637299,196.5908989937502,263.0205389144577,116.98593782271497,109.38765543032261,536.7959175932338,100.38431477136933,406.4971992899567,130.9645893511197,153.41954201426293,56.35616482696055,116.29723164597925,54.349514689031395,235.3834264760662,186.5630219004532,544.5097080852428,44.22942589124884,231.1388688600192,152.2576011446446,79.4588375320226,328.66872840499644
31663,102.53980378877878,133.70860426620638,115.66034998821847,122.20297476555734,335.22314523477326,196.9881597521838,263.4172187276678,117.0506193238667,109.10462750823925,535.3739606671915,100.21575375907688,405.67254170096464,131.01051160681322,153.89656363047945,56.712732229595424,116.24047782279925,54.31571147949637,234.20943781937638,186.36962100257418,544.2891365831659,44.13963975002873,231.19177127184847,152.38972257566445,79.74578708394093,329.3693254108865
31664,102.12607558490082,132.9603075510404,115.2070681309831,122.52226139033114,335.0271224107833,197.0230753963434,264.2260166764103,116.51880821846882,109.39729080097435,536.7061348251897,100.54225816156419,404.96102107547074,130.60437518384077,153.6693510446871,56.73165735674286,116.23611930330046,54.14175942399787,233.77165623074575,186.73583402024008,546.4786146267375,44.181290851953285,229.82459181063683,152.33793005104482,80.1816839920386,330.1387778309395
31665,102.14722151894273,132.24665432958366,114.4817252519164,122.22145477805866,333.2410192303863,196.83016907440998,262.5376081641656,116.73251630400881,108.98194571368794,536.0876334289284,100.72234136517044,403.1196922094153,129.76007415417627,153.8152480361375,56.64408072271398,115.5948785421311,53.948477476269126,233.20481268347507,186.5002555383541,549.7003975529263,44.08254832053814,229.5423372743728,151.5150455520773,79.942926170601,326.15727438814537
31666,102.44692182515884,132.5183390033569,114.44622796457789,123.11267546337608,333.7270180189815,197.37230818199902,262.64773051089026,116.50826090642859,108.992988737603,533.9951930328236,100.51700084739187,403.39253542100136,129.52189291592867,153.87253985744138,56.558038902965784,115.71371831077398,53.95147823019113,233.23886249823482,186.09495798022382,549.3543176230328,43.924322416515096,228.13917643061643,151.38472745448445,79.9880626145998,324.83038221064163
31667,101.91342884916438,132.31935870307666,114.77197772193061,122.43996451063174,333.5685433665175,196.7061462346823,261.62653264824667,116.54610051927828,109.00613017012674,532.7196012409781,100.75193156481748,399.6460038203352,129.15742191621342,153.0131238082449,56.624790845901565,115.68234304042018,54.04428428991638,233.4635312704938,186.28378778482195,548.7428912426367,44.00460701104736,227.42933107860654,151.07870922631437,79.95036533220414,326.65714288713633
31668,101.23618884615489,132.65242857646544,115.24612553403709,121.84453320480938,334.99098616542426,196.9549893948321,261.1101906200394,116.682699117513,109.35944193269819,533.0881567294552,100.65013107392285,400.1567888872205,129.8686002972039,153.2448440853366,56.91609791472801,115.880271569973,53.997565417631456,233.88527019174694,185.94776632669206,549.3427645051258,43.84330234734699,227.4852687314447,151.3710839191465,79.98373109955669,326.8037030811296
31669,101.23885442682275,132.78958494834347,115.30013547763436,122.18592654502285,334.64129882688724,197.53138017491963,261.2316272736617,116.95133986519441,109.80559946456212,532.5298894855251,100.5932829450095,400.2993300914798,130.22788220714222,153.59984297246393,57.24793166965166,115.91897097148983,54.12040043007853,234.05496601248976,186.3301747923362,546.7403823812673,43.97746535009759,228.16416751656558,150.9946723983566,79.88203938958455,327.7724100077628
31670,101.51903937272006,132.56424581373258,115.5382751872413,122.68782070983794,335.4042961380044,197.50354217091282,261.86792253880407,117.18261803213424,109.93273121192705,531.7463566965828,100.75772515416195,401.29383423472405,129.81482708576863,154.0459439630502,57.36185881841661,116.33882788015208,54.03487063190983,234.014556790451,186.21031178285227,545.7242930868986,44.14000880266697,229.11969230337684,150.95468414093762,79.77421080640565,328.89359574330194
31671,101.4271837055682,132.54099078725164,115.59803061505126,122.596210009416,335.2617250069282,199.31313320802226,262.22846025525524,117.36226708912976,109.89309871346275,532.3269148882615,100.81353298954534,399.1525401734339,129.7125782567285,153.5830260996235,57.16568426669377,116.14425706305008,54.11499030519226,233.95772426270204,186.7256766041894,547.5677738457975,44.1368523238656,229.46625248739224,150.65484292945436,79.91736371975003,328.06545583467044
31672,100.95846066707871,132.57268423806443,116.21371665892708,123.28625524137351,334.9369562723836,200.0588708804657,262.74120659099316,117.22980957152835,109.76540230229935,533.6263175383841,100.89703950087684,398.5606073764492,130.5691064284174,153.06898843288877,57.107526248520315,116.09668838875938,54.02612791527353,233.8797158179463,187.06504265560986,547.4581958329157,43.6819435977964,227.6930823992835,150.60669401260716,79.67396848448108,327.52298847818486
31673,100.85470233253729,132.9146713689575,116.11049397335286,123.72591492696827,334.9439871743635,198.92630587936253,261.7339180085962,117.51103533942576,109.68786926167733,533.8567680895295,100.7341046250276,397.2102482186767,130.89360042259125,153.06775832599726,57.42854561084287,116.42980355353014,54.17979609127274,233.77876329441074,187.4029688839999,549.1044144186077,43.60467337505979,229.08328592233423,150.83099766998563,79.62957848592613,326.93168268046975
31674,100.62880644888409,132.7276091639283,115.78693422468683,124.17556950117132,335.80419733337254,199.14058460262174,261.7061904986358,117.18880080476285,109.55895991444926,535.0447566155594,100.84211257586269,398.5703522144722,131.06062750038956,153.05708234265242,57.567374026345206,116.70560069695946,54.27360193600743,235.2568829103786,187.68859572314614,548.7939563798878,43.356778244782454,230.38641566667903,151.22026386059594,79.85818956267505,328.8887699600103
31675,100.43045028870527,132.13326531545323,115.8877136721742,124.53389171487918,335.0231813864976,199.70770485045838,260.8201432850433,117.18457933684114,109.19964612476802,533.9673727104098,100.88133125299548,397.6831627198465,130.9130808854186,153.15007699483212,57.34716000002848,116.87679605116469,54.23675062930263,235.13942493514037,187.51049169369583,551.4727350988746,43.41722181834442,229.91913313005298,150.7682474074561,80.08006530244126,329.12740962753753
31676,100.2374797548155,131.4566976152798,115.74528259504224,124.34066695740614,333.0048222983216,200.42618165806468,260.24050051716716,117.2585227724087,109.12051568241479,535.668767002202,100.30697511320932,396.0447383686945,130.86703964000978,153.7455204732343,57.30222194591405,116.9680080373069,54.25409200192823,235.1489152852625,187.743572631657,551.9821337488086,43.1548129780924,229.7453046471699,150.4263872251417,80.28171385242803,328.54065755681
31677,100.40586679629199,131.3724955709192,115.28035984400437,124.85674348217852,333.974015818696,199.5376560394106,260.03440480581634,117.13226298804769,109.36425173468007,536.7388167532393,100.64962444667891,394.042448678647,131.0746650762529,154.35834767251373,57.177852567524354,116.95399107808629,54.2343704430795,235.00962372710228,186.91724962611855,553.4548436196477,43.1383791055141,229.7293330496712,150.19672278895806,79.98054118968749,328.96436515347074
31678,100.09423851106543,131.79916766868737,115.4250515939819,124.45665042726037,334.48898402806714,199.96603854278183,260.8544545715419,117.3401999727899,109.5836112162178,537.6308981422259,100.52098596909974,394.2190193716014,130.9438474941352,154.7566131966162,57.82387153225338,116.96703766887077,54.035339517118906,234.79786985095993,185.8630533942924,554.8010932722082,43.04885423816525,229.99827173947807,151.4229495897235,79.79535105926641,328.0789891392516
31679,99.81676748888819,130.97738379868213,115.33656540320762,124.44874580036327,333.9242925752617,199.75558808372344,260.63803316123364,117.1570331991894,109.50633073250461,535.0046509403697,100.56190469839419,393.97516140517376,130.43811802150694,154.52806220977664,58.08942750034069,117.0822415206328,54.084452145116295,234.4185644442137,186.05205803871556,554.7135678979787,42.97207765174891,229.70280353397487,151.4651862068794,79.3749852019041,328.36068869848486
31680,99.90841148966044,131.36061819967307,115.43273995339618,124.04272353697054,333.3492086549873,199.41204797791295,260.6165972024503,116.89467610147206,109.61317905565222,535.9148903748032,100.34894420843032,395.52023363069554,129.92828318747232,154.07652195551842,58.189141551607044,117.4633309302736,54.12259981514147,234.12143769392102,186.56764293676918,555.4840399536816,43.13065757171563,230.35778780517032,151.39088056771223,79.11809024091954,329.3521176943699
31681,100.53098048121788,132.13456835973312,115.47742786670715,124.21332008981217,334.8781311040671,199.44012475419936,259.89339686752186,117.17079055377889,109.15272205047314,536.7260175373655,100.60630146477448,399.2507094817251,130.02842932931634,154.3147099422946,58.23383965810311,117.3354451374228,54.11490605037944,234.51376712785574,186.61283152976586,557.9875180966662,43.147443735370246,230.67265455814595,150.9527043547388,79.10023817201679,330.43117374475753
31682,100.59021366827922,132.09330051132957,115.42693090585003,124.21218144176548,333.934251013945,199.65533077946918,260.3920328077131,117.17292111175719,109.08137003289194,536.9572624915994,100.69035110801326,402.65223045833255,129.66908606175642,154.27606222897262,58.202153135986386,117.50323307074088,54.158545663909244,235.3466245878224,186.04007152917248,558.3611653127148,43.32777443255204,231.39262901685774,150.53586246444405,78.91244323455761,330.2783655773324
31683,100.42004778927328,132.61217604697345,115.67862875497568,124.6669528200862,332.12266314482525,200.36557446586312,260.37872431320693,117.6295602377829,109.20073617156625,537.8613270655185,101.37657771717245,403.4882249802889,130.8502581826059,154.13564791680767,58.29438322852237,117.4867711201581,53.97929759149606,236.22636198346225,186.42632456985012,561.6181304241059,43.353523082093645,231.30004884274376,150.75627819043055,79.34141753866697,333.186036675207
31684,100.23337908985532,132.05196103001796,115.44544747280143,124.32828272562988,330.43032411242814,199.82093885737763,260.1118192272035,117.47023795081154,108.903434197804,536.5238444313546,101.77431053449816,401.43067922884313,130.9706597685832,154.12799163535294,57.92753359585133,117.41771836728145,53.66241649429455,234.9499698831265,185.6556217004704,562.3133750657128,43.25261401572953,231.07371578127274,150.7340485279165,78.97438912537577,332.90974881991167
31685,99.93750549736855,132.26522463108932,115.88164400009126,125.09843992405361,328.5192249617636,200.0776630171589,260.2797060082537,117.53403449524343,108.84913843420249,535.3513147625766,102.0698683879672,400.70955680526583,131.40338726290605,153.99290031707795,58.33048577333432,117.49808295500371,53.76251462063409,233.76491864228487,185.65896853500175,558.3132002011029,43.19416902744491,230.26607499037297,150.780865714611,78.81152530770993,332.2284032894712
31686,100.10602442874023,133.0085870207194,115.81113289719173,125.0835102142329,328.69306746544095,201.04228567577175,259.3443824896244,117.71937750004781,109.09843131495101,535.7014591800322,101.92423062419041,399.98394022929,131.100363711211,154.25986320820877,57.8956256773518,117.65788712417118,53.7511728097329,234.1331608028167,185.79326326842263,558.6455723202939,43.401837686229854,229.74151246871145,150.173635895299,78.78573092857985,331.5485102425995
31687,99.79061680627942,132.8126423753642,115.45594423759854,125.15866169768776,328.25866327725026,200.27830483182672,259.8335235663245,117.370933760149,108.81354844870296,533.8307098129312,101.55710000322141,398.17209330461077,131.0894989066589,153.19380615306116,57.74700919590541,117.54673856772385,53.632656110321385,232.9105181594008,184.20217545562568,557.920674505931,43.273332715380896,229.17992793907848,149.84694145693464,78.19809083481304,331.2996048857662
31688,100.17092807298687,133.16824065594562,114.79413634350948,124.68032767348306,328.0204588228937,200.46196739407188,260.47170137477804,117.69011088828067,108.81586736279203,533.2793021893716,101.82053185685868,398.42760211759605,131.18667421885235,153.13706123727948,57.589492631696714,117.72974825116759,53.86639988542878,232.37795920000198,184.28694966989562,556.142312863618,43.25966270552005,229.65156592570335,149.48430096191575,77.91276105297501,331.56475685589703
31689,100.36804649331765,133.06459985905647,114.65642549711002,124.7537463100188,327.35282552015224,200.4340826218305,259.90808412644793,117.65679537517279,108.3128962325756,533.532338378452,101.70427118667749,396.6756387870457,131.4367282183278,153.06215938021734,57.645020198816994,117.87454829389634,53.721781589371155,232.0252413896466,184.05617799794635,554.8217703069707,43.22150473103698,228.86526488929624,149.80685479603864,77.65908437357295,331.69251074644524
31690,100.49853609774765,133.13908811588726,114.56120518321639,124.95727038736456,325.8572331722243,199.58215981449985,259.9457834478599,117.44761064433361,108.3208669424846,533.1178567649001,101.50360405006066,395.3583644979361,131.0123580860636,152.94049137475665,57.54128209257043,117.79860994913948,53.7512056795667,231.45489245617708,184.80145982891878,553.6101049802425,43.30655085593279,228.5111200306584,149.8277955836096,77.50205445507274,331.8366569149772
31691,100.45127063201983,133.0833581846903,114.32674654873769,125.54576918510939,326.7439734499418,199.35023440332586,259.9756224671262,117.3953958991775,108.57202873790864,532.8613233959203,101.38507554184075,394.7375718674136,131.4023361716569,152.94019526561263,57.05334316205493,118.01891811989425,53.86052140859283,231.8477587131988,185.5354749052933,555.5371972121433,43.149759151411054,228.76750689526742,150.226818485722,77.53514940818697,332.521976591464
31692,100.30184350657957,133.53020877166514,114.4047027833732,125.46536959269002,327.2073851224858,198.94440152082504,261.00891019026415,117.25755443418677,108.50064494036114,532.3856792790036,101.63647101799602,395.2732989801257,131.03425562690632,152.6131878061348,57.06001778907863,118.29000301582043,53.994386024035066,232.08824602473874,185.69835695589808,554.8473128687529,43.22171302637077,229.41354568158778,150.19537036801967,77.54618951745967,333.0332283923795
31693,100.19767585001884,133.46214663419838,114.46196624723832,124.52143934762003,327.48186842294234,198.9028321097726,261.20550567793606,117.04888072215884,108.45949802296421,530.8451473567459,101.47742290073198,394.90657763037285,131.03990246285923,153.3118766669084,57.19673423304791,118.09933145303357,54.25459746947278,231.8036184242854,185.87194003747203,554.8778748261518,43.073434345620804,227.72551006961444,150.36469793616706,77.68389212843117,331.1457543998392
31694,99.79548805279336,132.8241772145018,114.08040497199505,124.50791296807674,327.436322465937,198.1040164406873,261.401652193528,116.57328261607695,108.11702929681428,529.56867535593,101.43503627013523,395.39089932883587,130.14589547302768,153.59330406957122,56.84304062214785,117.67671051886327,53.955232804950704,230.67622199397354,185.71744734527445,549.8677255882568,42.79434339550048,227.2890281915888,149.8709712247348,77.58271947320428,329.9058614456245
31695,100.32245123408411,132.32226355658065,114.2390066717815,124.77374924596799,326.8850644369211,197.73450572485365,261.88627909809304,116.8008706941429,107.99471376584839,529.3873443227036,101.75260789781774,394.60585787469705,130.55097565238384,153.59547313925555,56.34823885831998,117.80554642797507,54.03731952096533,230.85350485529358,185.30421618173497,551.9399819847168,42.45119827288079,226.5193576334845,150.48998575339218,77.85599856439256,330.2236542467539
31696,100.42498901231203,132.76265028399948,114.21806850761575,124.5502170448979,328.362327072788,198.2424631049924,261.8465575136393,116.96892562516457,107.87967036305784,530.3856964420186,101.81487620251941,395.8754357480779,130.07421276694876,153.72934423513829,56.519503091520356,117.7568153489881,54.13495414004768,231.26024753577542,187.13387582313666,553.1363161242637,42.53823379193456,226.94027449057126,150.31235606402097,78.12120693448453,331.0594196539041
31697,100.24099465588024,132.73946248848713,114.4405081197052,124.99115766692638,328.35968879991736,197.08315932898395,261.79341191078544,116.8715155860924,107.72024250681076,531.2123901051806,101.76324859688776,396.5812400111447,129.93930368600402,153.81539687589805,56.345666204096034,117.80587240648703,53.887993832449844,230.97710757893103,186.55141425706452,554.7756728874515,42.63512497388418,227.4379131930054,149.9584336029435,77.88359049440395,332.71958826719265
31698,100.12975941506528,132.2726654017666,114.20590542453071,125.21983311882026,328.3873042344138,197.34852302013684,261.0051443014477,116.62564412763989,107.70984746987286,530.0350421714959,101.72026296019648,394.84700431856555,129.2431172903476,153.12877312260247,56.218029450064314,117.63702439388004,53.73841502536392,230.6902908296061,185.35269619161033,553.7206095432836,42.68837368725045,227.25696029775733,149.17211082073507,77.70220814297927,332.45933087579795
31699,100.63119784647225,132.13513310750304,114.09099894829738,125.2211462737424,327.3668071209063,196.66016390148133,260.22152588425,116.41215602346864,107.39283506336663,530.223940673506,101.99138827527081,393.9938584650941,128.82790192979664,152.96178277723425,56.092476659619535,117.34832222147534,53.562762729121154,230.0924544154898,184.38905978539313,552.3753009933,42.61425746774214,227.1019468929786,148.43264121834326,77.46422714528799,331.8367585319883
31700,100.19908303352288,132.16573734115002,114.24941785052853,125.4034010477548,328.0354759390885,198.67425876030296,260.31000438303016,116.41184403503256,107.7478485345684,530.162538025295,102.38794695310202,392.74270859284724,129.8795442094404,153.36407828459937,55.99214373065511,117.28585526830582,53.697635825292295,230.76954799739212,186.85769131405794,552.2263131533045,42.50949380775387,227.82714059112195,149.13077973300116,77.30182042489103,332.0219504722344
31701,100.0273113515261,132.34031482165568,114.28707983173223,125.17962003317882,329.10640748597075,198.7614693325972,262.06716680332715,116.41586236065736,107.78216580131027,530.5475563640939,102.30479954216611,392.88819334830157,129.39315901134214,153.80466566806479,55.990923949623195,117.54365940265035,53.777240241758435,231.00077163534309,186.78190402163105,552.2552147752604,42.37574987045015,227.09155749441413,148.85151057329398,77.43115766891793,332.95542692575464
31702,100.48135498918326,132.49624134722862,114.85726420251613,125.709746375261,331.1836592068348,197.88993907602327,262.4692201050076,116.74437161697979,108.03773865821132,533.5019724415939,102.75677126817311,396.51751417996957,128.6070264136431,154.08915525666936,55.78878803931216,117.82626802940537,53.51982385676099,231.51154183066063,186.83149261146397,556.1942518122645,42.494758388516715,228.57064158268705,147.86735154634573,78.06717206370334,334.11112794141354
31703,100.39997335189425,132.3002585213709,114.769369548188,125.99726679422389,330.8803129463213,197.63879508491752,261.27705125825554,116.9078961471492,107.98409468490807,532.5831134685416,103.05852650124528,396.5861642099522,128.46728351366005,154.3390377005597,55.72408006787328,117.66842014799506,53.60449866113462,231.97452143658194,185.68548005813224,556.6023744667168,42.485625882058756,228.96022475823463,147.29334947703316,78.67289362145542,330.91773228609185
