wall_ts,event,tick,symbol,side,qty,price,order_id,tag,reason,message,pos_C,avg_C,realized_pnl,unrealized_pnl,total_pnl,cash,session_mtm,thesis,signal_thesis,signal_side,signal_target,signal_strength,signal_fresh,fair,c_bid,c_ask,c_mid,c_spread,eps,earnings_delta,cpi_surprise,cpi_bias_bp,cpi_actual,cpi_forecast,macro_score,macro_target,macro_direction,earnings_trend,news_kind,news_subtype,news_asset,rate_bp,market_rate_bp,q_hike,q_hold,q_cut,pm_pos_hike,pm_pos_hold,pm_pos_cut,mark_source,kill_switch,shock_mode,shock_target,shock_original_target,shock_direction,shock_reference_mid,shock_edge,shock_fair_before,shock_fair_after,shock_overshoot_stage,shock_decay_steps,shock_equilibrium,shock_intent,raw_news
1775872599.221540,fill,2810,C,BUY,6,856,1775872078523,earnings_decay_trim,,,-42,868.9697,2127.27,544.73,2672.00,37824.00,2672.00,earnings_shock,earnings,SELL,66,0.014318,True,834.7382,856,856,856.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-8.9750,-8.9750,0.056000,0.529000,0.415000,0,0,0,book,False,SHOCK,-42,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,4,False,,
1775872599.666836,shock_decay,2810,,,,,,earnings_decay_trim,stalled_decay,,-42,868.9697,2127.27,544.73,2672.00,37824.00,2672.00,earnings_shock,earnings,SELL,66,0.014318,True,834.7204,851,856,853.5000,5,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-8.9545,-8.9545,0.055028,0.531766,0.413207,0,0,0,book,False,SHOCK,-40,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,5,False,earnings_decay_trim,
1775872599.667583,order_placed,2810,C,BUY,2,856,1775872078524,earnings_decay_trim,,,-42,868.9697,2127.27,544.73,2672.00,37824.00,2672.00,earnings_shock,earnings,SELL,66,0.014318,True,834.7204,851,856,853.5000,5,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-8.9545,-8.9545,0.055028,0.531766,0.413207,0,0,0,book,False,SHOCK,-40,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,5,False,,
1775872599.667954,shock_child_order,2810,C,BUY,2,856,,earnings_decay_trim,,,-42,868.9697,2127.27,544.73,2672.00,37824.00,2672.00,earnings_shock,earnings,SELL,66,0.014318,True,834.7204,851,856,853.5000,5,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-8.9545,-8.9545,0.055028,0.531766,0.413207,0,0,0,book,False,SHOCK,-40,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,5,False,earnings_decay_trim,
1775872599.668480,heartbeat_forced,2810,,,,,,,,,-42,868.9697,2127.27,544.73,2672.00,37824.00,2672.00,earnings_shock,earnings,SELL,66,0.014318,True,834.7204,851,856,853.5000,5,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-8.9545,-8.9545,0.055028,0.531766,0.413207,0,0,0,book,False,SHOCK,-40,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,5,False,,
1775872599.698804,fill,2810,C,BUY,2,856,1775872078524,earnings_decay_trim,,,-40,868.9697,2153.21,518.79,2672.00,36112.00,2672.00,earnings_shock,earnings,SELL,66,0.014318,True,834.7243,856,856,856.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-8.9590,-8.9590,0.055055,0.531532,0.413413,0,0,0,book,False,SHOCK,-40,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,5,False,,
1775872602.668808,heartbeat,2810,,,,,,,,,-40,868.9697,2153.21,758.79,2912.00,36112.00,2912.00,earnings_shock,earnings,SELL,66,0.014318,True,833.2717,845,850,847.5000,5,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.2807,-7.2807,0.067669,0.573434,0.358897,0,0,0,book,False,SHOCK,-40,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,11,False,,
1775872605.238594,shock_max_hold,2810,,,,,,earnings_max_hold,max_hold,,-40,868.9697,2153.21,878.79,3032.00,36112.00,3032.00,earnings_shock,earnings,SELL,66,0.014318,True,832.9997,841,847,844.0000,6,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-6.9660,-6.9660,0.070035,0.581291,0.348674,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,earnings_max_hold,
1775872605.239647,order_placed,2810,C,BUY,12,847,1775872078525,earnings_max_hold,,,-40,868.9697,2153.21,878.79,3032.00,36112.00,3032.00,earnings_shock,earnings,SELL,66,0.014318,True,832.9997,841,847,844.0000,6,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-6.9660,-6.9660,0.070035,0.581291,0.348674,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,,
1775872605.240003,shock_child_order,2810,C,BUY,12,847,,earnings_max_hold,,,-40,868.9697,2153.21,878.79,3032.00,36112.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,832.9997,841,847,844.0000,6,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-6.9660,-6.9660,0.070035,0.581291,0.348674,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,earnings_max_hold,
1775872605.240593,heartbeat_forced,2810,,,,,,,,,-40,868.9697,2153.21,878.79,3032.00,36112.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,832.9997,841,847,844.0000,6,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-6.9660,-6.9660,0.070035,0.581291,0.348674,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,,
1775872605.273454,fill,2810,C,BUY,12,847,1775872078525,earnings_max_hold,,,-28,868.9697,2416.85,615.15,3032.00,25948.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,,
1775872605.273895,order_placed,2810,C,BUY,12,847,1775872078526,earnings_unwind,,,-28,868.9697,2416.85,615.15,3032.00,25948.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,,
1775872605.274058,shock_child_order,2810,C,BUY,12,847,,earnings_unwind,,,-28,868.9697,2416.85,615.15,3032.00,25948.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,earnings_unwind,
1775872605.274349,heartbeat_forced,2810,,,,,,,,,-28,868.9697,2416.85,615.15,3032.00,25948.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,,
1775872605.303860,fill,2810,C,BUY,12,847,1775872078526,earnings_unwind,,,-16,868.9697,2680.48,351.52,3032.00,15784.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,,
1775872605.304240,order_placed,2810,C,BUY,15,847,1775872078527,earnings_unwind,,,-16,868.9697,2680.48,351.52,3032.00,15784.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,,
1775872605.304394,shock_child_order,2810,C,BUY,15,847,,earnings_unwind,,,-16,868.9697,2680.48,351.52,3032.00,15784.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,earnings_unwind,
1775872605.304715,heartbeat_forced,2810,,,,,,,,,-16,868.9697,2680.48,351.52,3032.00,15784.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,,
1775872605.339402,fill,2810,C,BUY,15,847,1775872078527,earnings_unwind,,,-1,868.9697,3010.03,21.97,3032.00,3079.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,,
1775872605.340290,order_placed,2810,C,BUY,1,847,1775872078528,earnings_unwind,,,-1,868.9697,3010.03,21.97,3032.00,3079.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,,
1775872605.340660,shock_child_order,2810,C,BUY,1,847,,earnings_unwind,,,-1,868.9697,3010.03,21.97,3032.00,3079.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,earnings_unwind,
1775872605.341250,heartbeat_forced,2810,,,,,,,,,-1,868.9697,3010.03,21.97,3032.00,3079.00,3032.00,earnings_unwind,earnings,SELL,66,0.014318,True,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,book,False,UNWIND,0,-66,-1,870.0000,-33.1843,841.7032,836.8157,0,15,False,,
1775872605.371262,fill,2810,C,BUY,1,847,1775872078528,earnings_unwind,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,833.1402,847,847,847.0000,0,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-7.1286,-7.1286,0.069035,0.576788,0.354177,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872606.065013,macro_eval,2877,,,0,,,,below_threshold,score=+0.00 headline=Fed chair reiterates data dependence; no clear signal on next move.,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,833.6385,848,851,849.5000,3,1.695133,-0.014318,0.000000,8.0000,,,0.0000,0,,-0.011252,unstructured,,,-7.7048,-7.7048,0.063936,0.563936,0.372128,0,0,0,flat,False,IDLE,,,,,,,,,,False,,"{'timestamp': 2877, 'kind': 'unstructured', 'new_data': {'content': 'Fed chair reiterates data dependence; no clear signal on next move.'}}"
1775872606.065619,news_ignored,2877,,,,,,,weak_macro_news,score=+0.00 headline=Fed chair reiterates data dependence; no clear signal on next move.,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,833.6385,848,851,849.5000,3,1.695133,-0.014318,0.000000,8.0000,,,0.0000,0,,-0.011252,unstructured,,,-7.7048,-7.7048,0.063936,0.563936,0.372128,0,0,0,flat,False,IDLE,,,,,,,,,,False,,"{'timestamp': 2877, 'kind': 'unstructured', 'new_data': {'content': 'Fed chair reiterates data dependence; no clear signal on next move.'}}"
1775872608.454129,heartbeat,2877,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,834.8603,851,857,854.0000,6,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-9.1159,-9.1159,0.050949,0.533467,0.415584,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872611.457731,heartbeat,2877,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,835.3233,852,858,855.0000,6,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-9.6500,-9.6500,0.045000,0.524000,0.431000,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872612.255951,news_ignored,2908,,,,,,,non_C_earnings,A earnings value=1.158895779694651,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,834.9845,848,854,851.0000,6,1.695133,-0.014318,0.000000,8.0000,,,,,,,structured,earnings,A,-9.2593,-9.2593,0.047047,0.535536,0.417417,0,0,0,flat,False,IDLE,,,,,,,,,,False,,"{'timestamp': 2908, 'kind': 'structured', 'new_data': {'value': 1.158895779694651, 'asset': 'A', 'structured_subtype': 'earnings'}}"
1775872614.457705,heartbeat,2908,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,835.6051,853,857,855.0000,4,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-9.9750,-9.9750,0.042000,0.517000,0.441000,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872617.458130,heartbeat,2908,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,837.1395,857,863,860.0000,6,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-11.7419,-11.7419,0.028070,0.474185,0.497744,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872620.458236,heartbeat,2908,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,837.1523,859,862,860.5000,3,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-11.7566,-11.7566,0.027986,0.473763,0.498251,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872623.458567,heartbeat,2908,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,837.7608,862,866,864.0000,4,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-12.4563,-12.4563,0.025987,0.449775,0.524238,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872626.459410,heartbeat,2908,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,838.2014,864,869,866.5000,5,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-12.9625,-12.9625,0.019000,0.443500,0.537500,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872629.459455,heartbeat,2908,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,837.8587,864,870,867.0000,6,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-12.5687,-12.5687,0.023488,0.450275,0.526237,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872630.663228,news_ignored,3000,,,,,,,non_signal_news,petition new_signatures=0 cumulative=0,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,838.2284,866,869,867.5000,3,1.695133,-0.014318,0.000000,8.0000,,,,,,,structured,petition,,-12.9935,-12.9935,0.017491,0.445277,0.537231,0,0,0,flat,False,IDLE,,,,,,,,,,False,,"{'timestamp': 3000, 'kind': 'structured', 'new_data': {'new_signatures': 0, 'cumulative': 0, 'asset': '', 'structured_subtype': 'petition'}}"
1775872632.459605,heartbeat,3000,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,834.6012,856,860,858.0000,4,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-8.8169,-8.8169,0.042521,0.562281,0.395198,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872635.460587,heartbeat,3000,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,835.2423,853,859,856.0000,6,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-9.5566,-9.5566,0.037074,0.543587,0.419339,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872638.461375,heartbeat,3000,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,834.8750,860,863,861.5000,3,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-9.1329,-9.1329,0.040980,0.552724,0.406297,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872641.461032,heartbeat,3000,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,835.6051,862,867,864.5000,5,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-9.9750,-9.9750,0.033000,0.535000,0.432000,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872644.461707,heartbeat,3000,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,834.7304,856,862,859.0000,6,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-8.9660,-8.9660,0.040959,0.559441,0.399600,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872645.856297,macro_eval,3076,,BUY,0,,,,below_threshold,"score=-1.50 headline=Manufacturing contraction deepens, adding to evidence of economic softening.",0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,834.9685,854,860,857.0000,6,1.695133,-0.014318,0.000000,8.0000,,,-1.5000,0,BUY,-0.011252,unstructured,,,-9.2408,-9.2408,0.036963,0.556444,0.406593,0,0,0,flat,False,IDLE,,,,,,,,,,False,,"{'timestamp': 3076, 'kind': 'unstructured', 'new_data': {'content': 'Manufacturing contraction deepens, adding to evidence of economic softening.'}}"
1775872645.856490,news_ignored,3076,,,,,,,weak_macro_news,"score=-1.50 headline=Manufacturing contraction deepens, adding to evidence of economic softening.",0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,834.9685,854,860,857.0000,6,1.695133,-0.014318,0.000000,8.0000,,,-1.5000,0,BUY,-0.011252,unstructured,,,-9.2408,-9.2408,0.036963,0.556444,0.406593,0,0,0,flat,False,IDLE,,,,,,,,,,False,,"{'timestamp': 3076, 'kind': 'unstructured', 'new_data': {'content': 'Manufacturing contraction deepens, adding to evidence of economic softening.'}}"
1775872647.462063,heartbeat,3076,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,838.1253,867,871,869.0000,4,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-12.8750,-12.8750,0.015500,0.454000,0.530500,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872650.462018,heartbeat,3076,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,838.3429,866,871,868.5000,5,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-13.1250,-13.1250,0.015500,0.444000,0.540500,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872653.462065,heartbeat,3076,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,838.2180,866,872,869.0000,6,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-12.9815,-12.9815,0.013507,0.453727,0.532766,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872656.462521,heartbeat,3076,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,,,,,,837.6575,863,868,865.5000,5,1.695133,-0.014318,0.000000,8.0000,,,,,,,,,,-12.3375,-12.3375,0.020000,0.466500,0.513500,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872658.666858,earnings_signal,3140,,SELL,54,,,,,old=1.695133 new=1.701496 delta=+0.006363 edge=-28.7472 fair_change=+2.1761,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,earnings,SELL,54,0.006363,True,840.2528,866,872,869.0000,6,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8192,-12.8192,0.016024,0.455183,0.528793,0,0,0,flat,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,start,
1775872658.668422,order_placed,3140,C,SELL,12,866,1775872078529,earnings_shock_take,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,flat,earnings,SELL,54,0.006363,True,840.2528,866,872,869.0000,6,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8192,-12.8192,0.016024,0.455183,0.528793,0,0,0,flat,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,,
1775872658.669011,shock_child_order,3140,C,SELL,12,866,,earnings_shock_take,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2528,866,872,869.0000,6,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8192,-12.8192,0.016024,0.455183,0.528793,0,0,0,flat,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,earnings_shock_take,
1775872658.669758,heartbeat_forced,3140,,,,,,,,,0,,3032.00,0.00,3032.00,2232.00,3032.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2528,866,872,869.0000,6,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8192,-12.8192,0.016024,0.455183,0.528793,0,0,0,flat,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,,
1775872658.696797,fill,3140,C,SELL,12,867,1775872078529,earnings_shock_take,,,-12,867.0000,3032.00,12.00,3044.00,12636.00,3044.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2796,867,866,866.5000,-1,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8500,-12.8500,0.015000,0.456000,0.529000,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,,
1775872658.697195,order_placed,3140,C,SELL,12,867,1775872078530,earnings_shock_take,,,-12,867.0000,3032.00,12.00,3044.00,12636.00,3044.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2796,867,866,866.5000,-1,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8500,-12.8500,0.015000,0.456000,0.529000,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,,
1775872658.697355,shock_child_order,3140,C,SELL,12,867,,earnings_shock_take,,,-12,867.0000,3032.00,12.00,3044.00,12636.00,3044.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2796,867,866,866.5000,-1,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8500,-12.8500,0.015000,0.456000,0.529000,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,earnings_shock_take,
1775872658.697641,heartbeat_forced,3140,,,,,,,,,-12,867.0000,3032.00,12.00,3044.00,12636.00,3044.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2796,867,866,866.5000,-1,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8500,-12.8500,0.015000,0.456000,0.529000,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,,
1775872658.853621,fill,3140,C,SELL,12,867,1775872078530,earnings_shock_take,,,-24,867.0000,3032.00,0.00,3032.00,23040.00,3032.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2796,867,867,867.0000,0,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8500,-12.8500,0.015000,0.456000,0.529000,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,,
1775872658.854475,order_placed,3140,C,SELL,12,867,1775872078531,earnings_shock_take,,,-24,867.0000,3032.00,0.00,3032.00,23040.00,3032.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2796,867,867,867.0000,0,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8500,-12.8500,0.015000,0.456000,0.529000,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,,
1775872658.854803,shock_child_order,3140,C,SELL,12,867,,earnings_shock_take,,,-24,867.0000,3032.00,0.00,3032.00,23040.00,3032.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2796,867,867,867.0000,0,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8500,-12.8500,0.015000,0.456000,0.529000,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,earnings_shock_take,
1775872658.855332,heartbeat_forced,3140,,,,,,,,,-24,867.0000,3032.00,0.00,3032.00,23040.00,3032.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2796,867,867,867.0000,0,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8500,-12.8500,0.015000,0.456000,0.529000,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,,
1775872658.882892,fill,3140,C,SELL,12,867,1775872078531,earnings_shock_take,,,-36,867.0000,3032.00,0.00,3032.00,33444.00,3032.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2740,867,867,867.0000,0,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8436,-12.8436,0.016992,0.452274,0.530735,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,,
1775872658.883311,order_placed,3140,C,SELL,13,867,1775872078532,earnings_shock_take,,,-36,867.0000,3032.00,0.00,3032.00,33444.00,3032.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2740,867,867,867.0000,0,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8436,-12.8436,0.016992,0.452274,0.530735,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,,
1775872658.883468,shock_child_order,3140,C,SELL,13,867,,earnings_shock_take,,,-36,867.0000,3032.00,0.00,3032.00,33444.00,3032.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2740,867,867,867.0000,0,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8436,-12.8436,0.016992,0.452274,0.530735,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,earnings_shock_take,
1775872658.883754,heartbeat_forced,3140,,,,,,,,,-36,867.0000,3032.00,0.00,3032.00,33444.00,3032.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2740,867,867,867.0000,0,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8436,-12.8436,0.016992,0.452274,0.530735,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,,
1775872658.913676,fill,3140,C,SELL,13,867,1775872078532,earnings_shock_take,,,-49,867.0000,3032.00,0.00,3032.00,44715.00,3032.00,earnings_shock,earnings,SELL,54,0.006363,True,840.2740,867,867,867.0000,0,1.701496,0.006363,0.000000,8.0000,,,,,,,,,,-12.8436,-12.8436,0.016992,0.452274,0.530735,0,0,0,book,False,SHOCK,-54,-54,-1,869.0000,-28.7472,838.0767,840.2528,0,0,False,,
